# Generated from ../data/13JUL2013/000.dat
time steer_rate steer_rate_est
27.6 0.0242955 0.183749
27.605 0.0176991 0.189586
27.61 0.0128936 0.189585
27.615 0.0093928 0.181982
27.62 0.00684255 0.168583
27.625 0.00498474 0.155186
27.63 -0.0134282 0.143181
27.635 -0.00978225 0.135575
27.64 -0.00712627 0.133588
27.645 -0.00519139 0.137682
27.65 0.0132776 0.145961
27.655 0.00967258 0.156686
27.66 0.0241058 0.167772
27.665 0.0175609 0.175523
27.67 0.0298524 0.178522
27.675 0.0217472 0.175677
27.68 0.0329021 0.166689
27.685 0.0239689 0.153933
27.69 0.0174611 0.139187
27.695 0.0127202 0.124381
27.7 -0.00779295 0.112067
27.705 -0.0056771 0.10444
27.71 -0.00413567 0.101228
27.715 -0.00301278 0.103452
27.72 -0.00219476 0.110366
27.725 -0.00159883 0.119791
27.73 -0.00116473 0.129785
27.735 -0.000848532 0.139768
27.74 -0.0006181 0.147485
27.745 0.0166092 0.152166
27.75 0.0120996 0.150963
27.755 0.00881445 0.146413
27.76 0.0234807 0.141138
27.765 0.0171055 0.134018
27.77 0.0124612 0.126219
27.775 0.00907791 0.117898
27.78 -0.0104463 0.10942
27.785 -0.00761002 0.103186
27.79 -0.00554383 0.0984011
27.795 -0.00403863 0.0925788
27.8 -0.0200016 0.0872544
27.805 -0.014571 0.0841689
27.81 -0.0106148 0.0831729
27.815 -0.00773269 0.0842271
27.82 -0.00563318 0.0849411
27.825 -0.00410372 0.0849061
27.83 -0.00298947 0.0819047
27.835 -0.00217783 0.0776998
27.84 -0.018646 0.073256
27.845 -0.0135834 0.0679719
27.85 -0.00989532 0.0617538
27.855 -0.0242681 0.0531936
27.86 -0.0176791 0.046207
27.865 -0.012879 0.0393354
27.87 -0.0264418 0.0322557
27.875 -0.0192626 0.0269358
27.88 -0.031092 0.0207834
27.885 -0.0226502 0.0176721
27.89 -0.0335599 0.0172029
27.895 -0.024448 0.017775
27.9 -0.0348696 0.0174785
27.905 -0.0254022 0.019246
27.91 -0.0185052 0.0245558
27.915 -0.0134809 0.0295262
27.92 -0.0098207 0.0309571
27.925 -0.0242138 0.0292579
27.93 -0.0176395 0.0260215
27.935 -0.0128502 0.0215802
27.94 -0.00936121 0.0164984
27.945 -0.023879 0.0113723
27.95 -0.0344551 0.00383883
27.955 -0.0251002 -0.00200353
27.96 -0.0353448 -0.00678257
27.965 -0.0428079 -0.00937217
27.97 -0.031185 -0.00694177
27.975 -0.0397775 -0.0016761
27.98 -0.0289775 0.00454543
27.985 -0.0381693 0.00850978
27.99 -0.0448654 0.0127844
27.995 -0.032684 0.0154088
28 -0.0238099 0.015373
28.005 -0.0344048 0.0117431
28.01 -0.042123 0.00447406
28.015 -0.0306861 -0.00142612
28.02 -0.039414 -0.0101168
28.025 -0.0457722 -0.0188363
28.03 -0.0504041 -0.0255562
28.035 -0.0367188 -0.0289393
28.04 -0.0438088 -0.0286194
28.045 -0.0319142 -0.0255329
28.05 -0.0403086 -0.0206924
28.055 -0.0293644 -0.0142488
28.06 -0.0384511 -0.00914373
28.065 -0.0280112 -0.00452143
28.07 -0.0374654 -0.00318452
28.075 -0.0272931 -0.00406053
28.08 -0.0369422 -0.00640373
28.085 -0.0439715 -0.0108065
28.09 -0.0490923 -0.0188417
28.095 -0.0528227 -0.0261978
28.1 -0.0555403 -0.032175
28.105 -0.05752 -0.0346453
28.11 -0.0760218 -0.0335283
28.115 -0.0724405 -0.029355
28.12 -0.0698317 -0.0230542
28.125 -0.0679312 -0.0168455
28.13 -0.0494871 -0.00828422
28.135 -0.0531103 -0.0001407
28.14 -0.0557498 0.00612863
28.145 -0.0406131 0.00954025
28.15 -0.0466457 0.00864896
28.155 -0.0339809 0.00551124
28.16 -0.0247547 9.39513e-05
28.165 -0.0350931 -0.00683447
28.17 -0.0426244 -0.0147832
28.175 -0.0310514 -0.0198477
28.18 -0.0396802 -0.0213926
28.185 -0.0289066 -0.0196987
28.19 -0.0381176 -0.0166229
28.195 -0.0277683 -0.0127651
28.2 -0.0372884 -0.00956582
28.205 -0.0442237 -0.00665045
28.21 -0.0322165 -0.0039639
28.215 -0.0405289 -0.00308982
28.22 -0.0465844 -0.00605979
28.225 -0.0339362 -0.00811033
28.23 -0.0417817 -0.00784823
28.235 -0.0304375 -0.00431259
28.24 -0.0392329 -0.00011736
28.245 -0.0456403 0.00517254
28.25 -0.0332485 0.0100015
28.255 -0.0412807 0.0114748
28.26 -0.047132 0.0112153
28.265 -0.0343352 0.00820538
28.27 -0.0420723 0.00288582
28.275 -0.0306492 -0.00348845
28.28 -0.0393872 -0.0113577
28.285 -0.0286931 -0.0166041
28.29 -0.0379622 -0.0168662
28.295 -0.027655 -0.011836
28.3 -0.0201464 -0.00306509
28.305 -0.0317359 0.00765923
28.31 -0.0231193 0.017777
28.315 -0.0168422 0.0235818
28.32 -0.0122693 0.0249969
28.325 -0.0259976 0.0190701
28.33 -0.018939 0.0091309
28.335 -0.0308564 -0.00394903
28.34 -0.0224785 -0.0167403
28.345 -0.0334349 -0.0264541
28.35 -0.0414165 -0.0328682
28.355 -0.047231 -0.0350943
28.36 -0.0514668 -0.0316682
28.365 -0.037493 -0.021053
28.37 -0.0443728 -0.00690203
28.375 -0.0323251 0.00627992
28.38 -0.040608 0.0165266
28.385 -0.0295825 0.0227297
28.39 -0.0386101 0.0236805
28.395 -0.028127 0.0204046
28.4 -0.0375498 0.010257
28.405 -0.0444141 -0.00521431
28.41 -0.0494147 -0.0219616
28.415 -0.0359981 -0.0353258
28.42 -0.0432838 -0.0440898
28.425 -0.0485913 -0.0473846
28.43 -0.0353982 -0.0441528
28.435 -0.0428467 -0.0368313
28.44 -0.0312134 -0.0265094
28.445 -0.0397981 -0.0161198
28.45 -0.0289925 -0.00683875
28.455 -0.0381803 -0.00149427
28.46 -0.027814 0.00268282
28.465 -0.0373217 0.00263668
28.47 -0.0271885 -0.0019625
28.475 -0.036866 -0.00807374
28.48 -0.043916 -0.0139066
28.485 -0.0490519 -0.0186117
28.49 -0.0527933 -0.0234637
28.495 -0.0555189 -0.0265541
28.5 -0.0575044 -0.0271406
28.505 -0.0418914 -0.022612
28.51 -0.0475769 -0.0141133
28.515 -0.0346593 -0.0031499
28.52 -0.025249 0.0057287
28.525 -0.0354531 0.0133789
28.53 -0.0258272 0.021866
28.535 -0.0188149 0.0284376
28.54 -0.030766 0.0312546
28.545 -0.0224127 0.0319126
28.55 -0.0163274 0.0297854
28.555 -0.0289539 0.0261149
28.56 -0.0210926 0.0226693
28.565 -0.0324253 0.0199127
28.57 -0.0236214 0.0178
28.575 -0.0342675 0.0169377
28.58 -0.0249635 0.0182855
28.585 -0.0181857 0.0216642
28.59 -0.0303076 0.0250509
28.595 -0.0220788 0.0279294
28.6 -0.0160842 0.0310326
28.605 -0.0117172 0.0343735
28.61 -0.0085358 0.0374271
28.615 -0.00621825 0.0383978
28.62 -0.00453001 0.0362632
28.625 -0.00330007 0.0313532
28.63 -0.0194635 0.0231373
28.635 -0.0312386 0.0131325
28.64 -0.022757 0.00252976
28.645 -0.0336377 -0.00926406
28.65 -0.0245048 -0.0180658
28.655 -0.034911 -0.0225847
28.66 -0.0254323 -0.0213088
28.665 -0.0185272 -0.0154762
28.67 -0.0305564 -0.00640398
28.675 -0.02226 0.00372712
28.68 -0.0332756 0.0120523
28.685 -0.024241 0.0187779
28.69 -0.0176593 0.0222783
28.695 -0.0299242 0.0224397
28.7 -0.0217995 0.021662
28.705 -0.0329403 0.0184675
28.71 -0.0239966 0.0135908
28.715 -0.0345408 0.00888857
28.72 -0.0251626 0.00684114
28.725 -0.0353903 0.00756318
28.73 -0.0257815 0.0115827
28.735 -0.035841 0.0175028
28.74 -0.0261098 0.0250926
28.745 -0.0190207 0.0319204
28.75 0.00320309 0.0377613
28.755 0.0023334 0.0410143
28.76 0.00169981 0.0417193
28.765 0.00123829 0.0408723
28.77 0.000902057 0.0378118
28.775 0.000657141 0.0330408
28.78 -0.0165809 0.0268929
28.785 -0.012079 0.0201006
28.79 -0.00879943 0.0148868
28.795 -0.0234698 0.0116074
28.8 -0.0170975 0.0114351
28.805 -0.0124553 0.0144636
28.81 -0.0261331 0.0159238
28.815 -0.0190377 0.0155152
28.82 -0.0309283 0.0129204
28.825 -0.0395905 0.00828037
28.83 -0.0288413 0.000804761
28.835 -0.0380702 -0.00639919
28.84 -0.0277338 -0.0108618
28.845 -0.0202037 -0.0132437
28.85 -0.0147183 -0.011612
28.855 -0.0277817 -0.0102044
28.86 -0.0202387 -0.00764656
28.865 -0.0147437 -0.00728128
28.87 -0.0107407 -0.00835867
28.875 -0.024884 -0.0106095
28.88 -0.0351873 -0.0156846
28.885 -0.0256336 -0.0193553
28.89 -0.0186738 -0.0233775
28.895 -0.0306632 -0.0243484
28.9 -0.0393974 -0.0217883
28.905 -0.0287006 -0.0162095
28.91 -0.0379677 -0.0127579
28.915 -0.0276591 -0.0109774
28.92 -0.0372089 -0.0104657
28.925 -0.0441657 -0.0115192
28.93 -0.0321742 -0.0119312
28.935 -0.0404983 -0.0146148
28.94 -0.0295026 -0.0154135
28.945 -0.0385517 -0.0170275
28.95 -0.0280845 -0.0172404
28.955 -0.0375189 -0.0196068
28.96 -0.0443915 -0.0242596
28.965 -0.0323387 -0.0274154
28.97 -0.0406181 -0.0346966
28.975 -0.0295899 -0.0395709
28.98 -0.0386156 -0.0428413
28.985 -0.0451906 -0.0425361
28.99 -0.0329208 -0.0381167
28.995 -0.0239825 -0.0308874
29 -0.0345305 -0.021131
29.005 -0.0251552 -0.0124557
29.01 -0.0183253 -0.00451664
29.015 -0.0133498 0.00178434
29.02 -0.0267847 0.00603898
29.025 -0.0195123 0.00920821
29.03 -0.0142145 0.0070774
29.035 -0.0274148 0.000924761
29.04 -0.0199714 -0.00668936
29.045 -0.0316083 -0.0149314
29.05 -0.0230263 -0.02004
29.055 -0.033834 -0.0264038
29.06 -0.0417072 -0.0298099
29.065 -0.0474428 -0.029068
29.07 -0.0345616 -0.0226978
29.075 -0.0251777 -0.0132918
29.08 -0.0183418 -0.00304497
29.085 -0.0133618 0.00846673
29.09 -0.00973392 0.0202452
29.095 -0.00709116 0.0291334
29.1 -0.00516582 0.0327456
29.105 -0.00376332 0.0297805
29.11 -0.00274158 0.0232288
29.115 -0.00199711 0.0162977
29.12 -0.00145495 0.011597
29.125 -0.0181193 0.00581616
29.13 -0.0131998 0.00391783
29.135 -0.0096159 0.00669646
29.14 -0.0070051 0.0127255
29.145 -0.00510311 0.0210812
29.15 -0.0207771 0.0289052
29.155 -0.0151359 0.035263
29.16 -0.0110264 0.0397615
29.165 -0.00803268 0.0436629
29.17 -0.00585175 0.0434751
29.175 -0.0213226 0.0391866
29.18 -0.0155333 0.0345508
29.185 -0.0113158 0.030665
29.19 -0.00824344 0.0296415
29.195 -0.00600529 0.0312125
29.2 -0.00437486 0.0359126
29.205 -0.00318694 0.0432277
29.21 -0.00232172 0.0508855
29.215 -0.00169134 0.060041
29.22 -0.00123215 0.0662148
29.225 -0.000897646 0.0712445
29.23 -0.000653863 0.0747361
29.235 -0.00047636 0.0745048
29.24 -0.000347137 0.0714418
29.245 -0.0173124 0.0641927
29.25 -0.0126119 0.0564645
29.255 -0.0262473 0.049325
29.26 -0.0191209 0.0455955
29.265 -0.0139294 0.0452298
29.27 -0.0101473 0.0484162
29.275 -0.00739229 0.0529991
29.28 -0.0224446 0.0567036
29.285 -0.0163506 0.06123
29.29 -0.0119113 0.0633015
29.295 -0.00867724 0.0610365
29.3 -0.00632131 0.0563519
29.305 -0.00460505 0.0512853
29.31 -0.00335467 0.0467454
29.315 -0.00244379 0.0450462
29.32 -0.00178027 0.0491682
29.325 -0.001297 0.0576912
29.33 0.0161144 0.0709166
29.335 0.0117391 0.0870366
29.34 0.00855172 0.102025
29.345 0.00622988 0.112837
29.35 -0.012521 0.118126
29.355 -0.00912142 0.119314
29.36 -0.00664485 0.115328
29.365 -0.00484073 0.10859
29.37 -0.00352633 0.100389
29.375 -0.00256896 0.0923964
29.38 -0.00187147 0.0902732
29.385 0.015696 0.0944551
29.39 0.0114343 0.102527
29.395 0.00832975 0.114553
29.4 0.0231276 0.127479
29.405 0.0339077 0.138695
29.41 0.0247014 0.144005
29.415 0.0350542 0.143924
29.42 0.0425963 0.141183
29.425 0.0310309 0.133605
29.43 0.0396651 0.124944
29.435 0.0288956 0.116666
29.44 0.0210501 0.10981
29.445 0.0153347 0.105804
29.45 0.0111712 0.107447
29.455 0.00813806 0.114136
29.46 0.0229881 0.125745
29.465 0.0167465 0.138184
29.47 0.0121996 0.148306
29.475 0.00888729 0.153882
29.48 0.00647426 0.155255
29.485 0.0217758 0.15404
29.49 0.0158634 0.149334
29.495 0.0115564 0.144051
29.5 0.00841868 0.140008
29.505 0.0231924 0.139415
29.51 0.0168954 0.142542
29.515 0.0293676 0.14785
29.52 0.0384536 0.154613
29.525 0.028013 0.158807
29.53 0.0374666 0.159678
29.535 0.0443536 0.159009
29.54 0.0323111 0.158663
29.545 0.0405977 0.159264
29.55 0.0466346 0.159523
29.555 0.0339727 0.158268
29.56 0.0418084 0.159079
29.565 0.030457 0.161702
29.57 0.039247 0.16605
29.575 0.028591 0.171355
29.58 0.0378878 0.1782
29.585 0.0276009 0.184997
29.59 0.0371664 0.192091
29.595 0.0270752 0.19733
29.6 0.0367836 0.202559
29.605 0.0438559 0.20795
29.61 0.0319486 0.2098
29.615 0.0403337 0.20937
29.62 0.0464422 0.209264
29.625 0.0508922 0.210854
29.63 0.054134 0.214765
29.635 0.039436 0.218137
29.64 0.0628478 0.223488
29.645 0.0628433 0.229413
29.65 0.0628402 0.235143
29.655 0.062838 0.238744
29.66 0.0798958 0.241122
29.665 0.0752628 0.240912
29.67 0.0718876 0.239091
29.675 0.0694288 0.236568
29.68 0.0676376 0.231921
29.685 0.0663328 0.22662
29.69 0.0653822 0.221271
29.695 0.0476303 0.21689
29.7 0.0517577 0.213759
29.705 0.0547644 0.209873
29.71 0.0569547 0.206142
29.715 0.0414909 0.202109
29.72 0.0472851 0.197097
29.725 0.0515063 0.193184
29.73 0.0375217 0.189482
29.735 0.0443937 0.185937
29.74 0.0493998 0.184464
29.745 0.0530467 0.185538
29.75 0.0557035 0.189046
29.755 0.0405794 0.193774
29.76 0.0466211 0.198228
29.765 0.0510225 0.203279
29.77 0.0542289 0.210224
29.775 0.0395051 0.216099
29.78 0.0458386 0.220314
29.785 0.0333929 0.221397
29.79 0.0413859 0.221238
29.795 0.0472087 0.222272
29.8 0.034391 0.224065
29.805 0.042113 0.228002
29.81 0.0477384 0.233415
29.815 0.0518364 0.238681
29.82 0.0548218 0.243171
29.825 0.0569966 0.24681
29.83 0.0585809 0.250045
29.835 0.0767946 0.253495
29.84 0.0730036 0.256951
29.845 0.0702418 0.259629
29.85 0.0852894 0.259839
29.855 0.079192 0.258959
29.86 0.0918095 0.259485
29.865 0.0839417 0.260375
29.87 0.0782102 0.257972
29.875 0.0910943 0.254549
29.88 0.0834208 0.251351
29.885 0.0778306 0.249789
29.89 0.0737583 0.25031
29.895 0.0707916 0.248862
29.9 0.051571 0.248886
29.905 0.0546284 0.244111
29.91 0.0568557 0.239984
29.915 0.0414188 0.234902
29.92 0.0472327 0.229042
29.925 0.051468 0.223637
29.93 0.0374939 0.215929
29.935 0.0614329 0.212819
29.94 0.0447532 0.208992
29.945 0.0496618 0.209072
29.95 0.0702971 0.210528
29.955 0.0512107 0.209583
29.96 0.0714255 0.208033
29.965 0.0520327 0.201955
29.97 0.0549648 0.19844
29.975 0.0571008 0.195123
29.98 0.0586568 0.191207
29.985 0.0427309 0.186187
29.99 0.031129 0.179331
29.995 0.0397367 0.173823
30 0.0289478 0.168037
