# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer steer_rate v
9.40967 1 0.0161332 0.00240228 0.151846 0.0115439
9.42948 1 0.0554832 0.0353601 1.12292 0.0564589
9.44929 1 0.0202331 0.0117855 0.44302 0.0075678
9.4691 1 0.0188084 0.00944933 0.283383 0.0151102
9.48891 1 0.0235281 0.00889206 0.302433 0.00564271
9.50872 1 0.0200109 0.010056 0.374734 0.012006
9.52853 1 0.0424679 0.00619435 0.050946 0.0330772
9.54834 1 0.0256522 0.00144113 0.131556 0.0106378
9.56815 1 0.0306148 0.0129968 0.488054 0.00576409
9.58795 1 0.0141432 0.000878046 0.066631 0.00587808
9.60776 1 0.0547897 0.0127694 0.339363 0.0138794
9.62757 1 0.0339155 0.0112323 0.411784 0.00625865
9.64738 1 0.0383659 0.0210431 0.744026 0.0209417
9.66719 1 0.0304671 0.00799422 0.30256 0.0108406
9.687 1 0.0112214 0.00860977 0.314265 0.00944339
9.70681 1 0.0239654 0.0101945 0.410689 0.0119641
9.72662 1 0.020068 0.0043626 0.205398 0.00567891
9.74643 1 0.0302803 0.0132628 0.496924 0.00419027
9.76624 1 0.0221578 0.0225623 0.773116 0.0287888
9.78605 1 0.0149716 0.000211239 0.0565091 0.00340481
9.80586 1 0.0160607 0.00798532 0.298576 0.00735904
9.82567 1 0.0409162 0.0170463 0.525509 0.02001
9.84548 1 0.050002 0.0151409 0.42833 0.0162997
9.86529 1 0.0277966 0.00440165 0.18021 0.00721638
9.8851 1 0.0242801 0.0221724 0.841905 0.0193662
9.90491 1 0.00755104 0.00533416 0.123131 0.00862118
9.92472 1 0.029246 0.0218539 0.698189 0.0299797
9.94453 1 0.0205591 0.00794025 0.304571 0.00348011
9.96434 1 0.0495502 0.00878378 0.341973 0.00664142
9.98415 1 0.0488736 0.0136495 0.408821 0.0117025
10.004 1 0.0368189 0.00716229 0.306582 0.00574779
10.0238 1 0.0292398 0.00581026 0.250531 0.00329407
10.0436 1 0.00684404 0.00403987 0.122329 0.00140165
10.0634 1 0.0376846 0.0131195 0.451357 0.00599053
10.0832 1 0.0350163 0.0159664 0.475732 0.00448177
10.103 1 0.106137 0.0401643 1.27507 0.0446858
10.1228 1 0.0204128 0.0159982 0.508656 0.007043
10.1426 1 0.0161054 0.0121139 0.413059 0.000741823
10.1624 1 0.0112577 0.00609527 0.236797 0.00410297
10.1822 1 0.0387754 0.00181507 0.0932886 0.00391196
10.2021 1 0.0308707 0.00734226 0.296731 0.000818925
10.2219 1 0.0119887 0.0104604 0.353627 0.00270183
10.2417 1 0.0605601 0.0287314 1.02921 0.0127803
10.2615 1 0.00622987 0.00882204 0.317764 0.000334867
10.2813 1 0.0155421 0.00333372 0.112918 0.00209171
10.3011 1 0.0234496 0.00660113 0.23748 0.000164541
10.3209 1 0.0272688 0.00923751 0.32286 0.000126168
10.3407 1 0.0269098 0.00329144 0.174055 0.000644247
10.3605 1 0.016755 0.00769625 0.257631 0.00061845
10.3803 1 0.0361477 0.0078472 0.312679 0.00141417
10.4002 1 0.0742819 0.0203544 0.726884 0.00251899
10.42 1 0.0123229 0.00907525 0.258019 0.000730437
10.4398 1 0.0337045 0.00989242 0.360877 0.00039847
10.4596 1 0.0347319 0.00523783 0.178419 0.000289281
10.4794 1 0.0167287 0.00759758 0.284479 0.000297471
10.4992 1 0.00359753 0.00465319 0.155441 0.000332576
10.519 1 0.0331145 0.013881 0.440502 0.000200817
10.5388 1 0.0135131 0.0116333 0.384027 0.000146058
10.5586 1 0.0278697 0.010715 0.390469 0.000306914
10.5784 1 0.0341752 0.0103149 0.400314 0.000242156
10.5983 1 0.0145337 0.00308286 0.108762 0.00014419
10.6181 1 0.0112889 0.0111003 0.357153 0.000852596
10.6379 1 0.00664403 0.0059745 0.173172 0.000414479
10.6577 1 0.0367999 0.00546368 0.3733 0.000377313
10.6775 1 0.0192245 0.00672113 0.259192 0.000755325
10.6973 1 0.0466592 0.0110828 0.350706 0.00109568
10.7171 1 0.0211155 0.00859656 0.31461 0.00194816
10.7369 1 0.0143118 0.00459798 0.146824 0.00120271
10.7567 1 0.0173896 0.00463912 0.162427 0.000452141
10.7765 1 0.0227416 0.00434283 0.157741 0.00131241
10.7964 1 0.0273156 0.00177917 0.0770087 0.00108265
10.8162 1 0.018284 0.00353555 0.144221 0.000374191
10.836 1 0.0082828 0.00475655 0.159976 0.0011542
10.8558 1 0.0077478 0.00422374 0.0961204 0.00428146
10.8756 1 0.0100732 0.0163993 0.620799 0.000770869
10.8954 1 0.0346985 0.0137747 0.506062 0.00518721
10.9152 1 0.0242817 0.00386461 0.154556 0.00189774
10.935 1 0.012676 0.00497084 0.167924 0.00306695
10.9548 1 0.027665 0.00512631 0.245361 0.00643297
10.9746 1 0.0206712 0.00325692 0.14296 0.00353239
10.9945 1 0.0111708 0.0035448 0.129245 0.000635553
11.0143 1 0.0430802 0.0124464 0.455749 0.00738178
11.0341 1 0.0124859 0.00712613 0.277476 0.00308756
11.0539 1 0.0420365 0.01737 0.514115 0.00916529
11.0737 1 0.0106228 0.00362473 0.117663 0.00347365
11.0935 1 0.010221 0.00308721 0.0940629 0.00557892
11.1133 1 0.0227671 0.00602106 0.232341 0.00392766
11.1331 1 0.0235315 0.0032278 0.146423 0.00399634
11.1529 1 0.0342451 0.00530966 0.172245 0.00458592
11.1727 1 0.0162985 0.00350982 0.13566 0.00108459
11.1926 1 0.017475 0.00205351 0.0681778 0.00227389
11.2124 1 0.0133556 0.00401281 0.125485 0.00266365
11.2322 1 0.023045 0.00257839 0.0858226 0.0015557
11.252 1 0.0351915 0.008465 0.341573 0.0063592
11.2718 1 0.032252 0.000945139 0.102549 0.00785858
11.2916 1 0.0186224 0.00507241 0.159758 0.00801088
11.3114 1 0.0318619 0.00367185 0.134954 0.00542445
11.3312 1 0.0230404 0.00255631 0.0648549 0.00172882
11.351 1 0.0309206 0.00439971 0.17932 0.0011089
11.3708 1 0.0237943 0.00598214 0.252145 0.00430492
11.3906 1 0.0220763 0.00325769 0.11434 0.00690199
11.4105 1 0.0254934 0.00350827 0.153536 0.00168546
11.4303 1 0.0152737 0.00111677 0.0637734 0.00170741
11.4501 1 0.0118403 0.00200651 0.0739561 0.00261
11.4699 1 0.0158522 0.00427219 0.162497 0.00271432
11.4897 1 0.0131955 0.00342662 0.116455 0.00373868
11.5095 1 0.0501289 0.00914928 0.365421 0.00592231
11.5293 1 0.0213681 0.00190594 0.0828912 0.0010631
11.5491 1 0.0193071 0.000665104 0.0347546 0.0017654
11.5689 1 0.0253856 0.00272317 0.10913 0.000321414
11.5887 1 0.0209554 0.000541709 0.0395401 0.00508032
11.6086 1 0.0317981 0.00312065 0.119448 0.00408622
11.6284 1 0.0217505 0.00164294 0.0798503 0.00144227
11.6482 1 0.0157426 0.0021658 0.0884812 0.00114321
11.668 1 0.00961274 0.00187106 0.0554194 0.00337616
11.6878 1 0.0223346 0.00462248 0.180042 0.00170395
11.7076 1 0.0252848 0.00151079 0.0580735 0.00478335
11.7274 1 0.0207421 0.000506679 0.0223954 0.00236631
11.7472 1 0.0188687 0.000581187 0.0151328 0.00165287
11.767 1 0.00856298 0.0024682 0.110549 0.000408953
11.7868 1 0.00242027 0.00407231 0.154222 0.00713591
11.8067 1 0.0167349 0.00200971 0.0779432 0.00190916
11.8265 1 0.0115908 0.000732101 0.0226004 0.00215024
11.8463 1 0.00725908 0.00437626 0.166346 0.00110936
11.8661 1 0.0146655 0.000611625 0.0179617 0.00123043
11.8859 1 0.0131918 0.000220833 0.012279 0.00082259
11.9057 1 0.0144116 0.00114507 0.0430693 0.000764325
11.9255 1 0.0129166 0.000683832 0.0170416 0.00246223
11.9453 1 0.0206826 0.00196335 0.0732589 0.00332337
11.9651 1 0.0162165 0.00148799 0.0569103 0.000415694
11.9849 1 0.0128604 0.000467767 0.0168692 4.29225e-05
12.0048 1 0.0130333 0.00064947 0.0259039 0.00177883
12.0246 1 0.0153026 0.00141595 0.0607403 0.00210143
12.0444 1 0.0125321 0.000909305 0.0575993 0.00916311
12.0642 1 0.0155072 0.00114243 0.0584121 0.00388484
12.084 1 0.0134453 0.00175294 0.0710718 0.0012609
12.1038 1 0.013431 0.00124321 0.0447125 0.00335466
12.1236 1 0.0170033 0.00580099 0.242259 0.00993229
12.1434 1 0.0146319 0.00211947 0.0886163 0.00218109
12.1632 1 0.0142806 0.00188215 0.0712416 0.00210031
12.183 1 0.0169984 0.00069201 0.0506286 0.00243867
12.2029 1 0.0184899 0.00134265 0.0529011 0.00176164
12.2227 1 0.017931 0.000317581 0.0207921 0.00111016
12.2425 1 0.0180647 0.00143304 0.0606578 0.00303564
12.2623 1 0.0151593 0.00295896 0.107476 0.0091664
12.2821 1 0.0159156 0.00188917 0.0777204 0.000760043
12.3019 1 0.0189976 0.00115622 0.036681 0.00305838
12.3217 1 0.0172022 0.00259893 0.127354 0.00532779
12.3415 1 0.0141473 0.00163694 0.072983 0.00153496
12.3613 1 0.0148063 0.00337099 0.138421 0.00206947
12.3811 1 0.0138732 0.00199685 0.055506 0.0155754
12.4009 1 0.0213773 0.00158658 0.0628935 0.00273645
12.4208 1 0.0169849 0.0021388 0.0931871 0.00221429
12.4406 1 0.0153348 0.000947421 0.0553983 0.000680606
12.4604 1 0.0124336 0.00262657 0.119616 0.00116978
12.4802 1 0.0103957 0.00285944 0.131733 0.00106001
12.5 1 0.019039 0.00270784 0.123027 0.0120771
12.5198 1 0.0137762 0.000902291 0.0708911 0.00421953
12.5396 1 0.0175894 0.00215885 0.0937981 0.00149601
12.5594 1 0.0177211 0.00181945 0.075991 0.0016071
12.5792 1 0.0172587 0.00149128 0.0632117 0.00133341
12.599 1 0.0300433 0.000832349 0.0139027 0.00352957
12.6189 1 0.0257895 0.00139777 0.0529292 0.00139526
12.6387 1 0.0105232 0.0027106 0.111965 0.00259457
12.6585 1 0.0195988 0.00168436 0.0818966 0.00187799
12.6783 1 0.0236458 0.00113829 0.0559656 0.00135677
12.6981 1 0.0275595 0.00161627 0.0558625 0.0061273
12.7179 1 0.0369557 0.00367534 0.162639 0.0117792
12.7377 1 0.0179326 0.00315256 0.130494 0.00259939
12.7575 1 0.0148326 0.00220385 0.0916766 0.00571371
12.7773 1 0.0144674 0.00100772 0.027056 0.00366191
12.7971 1 0.0194312 0.00462431 0.157557 0.0243737
12.817 1 0.0306372 0.00241694 0.0942066 0.00510453
12.8368 1 0.0428647 0.00382804 0.175328 0.0139309
12.8566 1 0.0177768 0.00896468 0.393966 0.0294421
12.8764 1 0.00666489 0.00263858 0.0974378 0.00683548
12.8962 1 0.0111468 0.00187173 0.0818186 0.00170693
12.916 1 0.0181207 0.00113562 0.0641899 0.0031332
12.9358 1 0.0274301 0.00320737 0.135066 0.00678942
12.9556 1 0.0243286 0.000937238 0.0240137 0.00129677
12.9754 1 0.0282359 0.0029711 0.121952 0.00764932
12.9952 1 0.00225208 0.00287891 0.267348 0.0129782
13.0151 1 0.0323088 0.0025803 0.10507 0.00171132
13.0349 1 0.0252087 0.000770822 0.0486333 0.000670568
13.0547 1 0.0214225 0.00185907 0.0852466 0.000912918
13.0745 1 0.0123011 0.000722882 0.0424756 0.00373607
13.0943 1 0.0199709 0.00294779 0.131017 0.00219424
13.1141 1 0.00318487 0.00147262 0.0804497 0.00152225
13.1339 1 0.0304958 0.000826386 0.0338397 0.00169122
13.1537 1 0.0305388 0.000344436 0.0228924 0.00110534
13.1735 1 0.0322788 0.000868462 0.0390763 0.00199834
13.1933 1 0.0331144 0.00292492 0.118168 0.0140947
13.2132 1 0.0286331 0.00177414 0.0772135 0.00416232
13.233 1 0.0395304 0.00331518 0.137815 0.0102044
13.2528 1 0.0194808 0.000892886 0.0454624 0.00401916
13.2726 1 0.0224118 0.000932861 0.0429798 0.00335429
13.2924 1 0.0204024 0.00127944 0.0582766 0.000311803
13.3122 1 0.0480048 0.000433638 0.00948516 0.0089828
13.332 1 0.0268096 0.000350157 0.0223383 0.00122292
13.3518 1 0.022509 0.00127621 0.0597831 0.00222158
13.3716 1 0.0262413 0.00183191 0.0955436 0.00855022
13.3914 1 0.0257961 0.00130033 0.0565962 0.000691849
13.4113 1 0.0331475 0.00165901 0.0620996 0.00348331
13.4311 1 0.0263366 0.000921652 0.0445967 0.000140351
13.4509 1 0.024716 0.000617175 0.0365718 0.000455423
13.4707 1 0.0278589 0.000198178 0.00955388 0.00208284
13.4905 1 0.0255365 0.000586342 0.0292821 0.00162172
13.5103 1 0.0268773 0.000750618 0.0309649 0.00148329
13.5301 1 0.0284183 0.0013715 0.0640355 0.000990792
13.5499 1 0.0281611 0.000693227 0.0337912 0.00140628
13.5697 1 0.0287388 0.00151003 0.0725648 0.00137781
13.5895 1 0.0280404 0.00090557 0.0466616 0.000111291
13.6093 1 0.0276462 0.000836503 0.0428577 8.07059e-05
13.6292 1 0.0278046 0.000853938 0.0422107 0.000197174
13.649 1 0.0182138 0.00121684 0.0591472 0.00192851
13.6688 1 0.0246758 0.000934003 0.0465138 0.000392508
13.6886 1 0.0273961 0.000645371 0.0382372 0.000396881
13.7084 1 0.0257199 0.00114067 0.0553245 0.00175616
13.7282 1 0.0245229 0.00124401 0.0592186 0.00109579
13.748 1 0.0136121 0.00035691 0.0244656 0.00332644
13.7678 1 0.0278631 0.000802785 0.0434021 0.000270436
13.7876 1 0.0252274 0.00089701 0.0455163 0.000487815
13.8074 1 0.022793 0.00093738 0.0451999 0.000704981
13.8273 1 0.0283259 0.000886143 0.0425051 0.00193622
13.8471 1 0.0262013 0.000589634 0.0333699 0.00182895
13.8669 1 0.0248925 0.00102451 0.050608 0.00074405
13.8867 1 0.021996 0.000655172 0.0354157 0.000172366
13.9065 1 0.0276685 0.000657793 0.0350668 0.000336561
13.9263 1 0.0281579 0.000904661 0.0448138 0.00101566
13.9461 1 0.0233823 0.000840001 0.0409245 0.00116245
13.9659 1 0.0272861 0.000840297 0.0422309 0.000286516
13.9857 1 0.0439998 0.00154419 0.0701634 0.00277128
14.0055 1 0.0289658 0.000766064 0.0401051 0.000166048
14.0254 1 0.0239526 0.000582441 0.0292814 0.000391472
14.0452 1 0.026559 0.000685418 0.0356827 9.28908e-05
14.065 1 0.0265128 0.000742786 0.0379189 4.38646e-05
14.0848 1 0.025819 0.000726895 0.0376473 8.01372e-05
14.1046 1 0.0332758 0.00096186 0.045241 0.000450874
14.1244 1 0.0268319 0.000701403 0.0374751 0.000260465
14.1442 1 0.0227882 0.000956165 0.0458611 0.00154433
14.164 1 0.031702 0.00086356 0.0424301 0.00146515
14.1838 1 0.0363741 0.000791689 0.0423864 0.0015545
14.2036 1 0.0276724 0.00112545 0.0526027 0.0013161
14.2235 1 0.0305552 0.000611281 0.0328339 0.000195309
14.2433 1 0.0299526 0.000750144 0.0374181 0.000327674
14.2631 1 0.0293643 0.000498897 0.030416 0.00168925
14.2829 1 0.0291633 0.00053089 0.0294803 0.00128598
14.3027 1 0.030504 0.000831258 0.0414021 0.00154077
14.3225 1 0.030427 0.000475383 0.0267624 0.000971975
14.3423 1 0.0281366 0.000871449 0.0423817 0.00073503
14.3621 1 0.032778 0.000522872 0.0296301 0.000650536
14.3819 1 0.0322105 0.00066829 0.0327114 0.000636989
14.4017 1 0.0318972 0.000559932 0.0313941 0.00202928
14.4216 1 0.0336123 0.000615436 0.030968 0.000535769
14.4414 1 0.0323121 0.000802014 0.0393405 0.00064334
14.4612 1 0.0331914 0.000485716 0.0275165 0.00172134
14.481 1 0.0281518 0.000884641 0.0429965 0.000246618
14.5008 1 0.030637 0.000749402 0.0403618 0.000385015
14.5206 1 0.0320304 0.000923679 0.0478141 0.000347844
14.5404 1 0.0260771 0.00114328 0.0565478 0.00154763
14.5602 1 0.0439864 0.0012888 0.0580111 0.00363715
14.58 1 0.0343589 0.000744647 0.041868 0.00042231
14.5998 1 0.0262929 0.000628806 0.0295315 0.000326586
14.6197 1 0.0471397 0.000936276 0.0389402 0.00365384
14.6395 1 0.0389712 0.000471588 0.0294261 0.00166495
14.6593 1 0.0312763 0.00114202 0.0558168 0.0026016
14.6791 1 0.0310036 0.000779376 0.0552168 0.00495661
14.6989 1 0.0349057 0.00114486 0.0555056 0.00125262
14.7187 1 0.0344339 0.000693172 0.0390518 0.00192732
14.7385 1 0.0257409 0.00104591 0.0480432 0.00455603
14.7583 1 0.0267016 0.000669434 0.0358124 0.00465133
14.7781 1 0.0307539 0.00179492 0.0959477 0.0031698
14.7979 1 0.0295281 0.0017671 0.0866243 0.00172466
14.8177 1 0.0398521 0.000318819 0.0279255 0.00378702
14.8376 1 0.0337146 0.00125447 0.0604649 0.00135088
14.8574 1 0.0317864 7.97207e-05 0.0172762 0.00598248
14.8772 1 0.0388458 0.00135573 0.0667429 0.00280454
14.897 1 0.0398611 0.000835257 0.0448725 0.000265553
14.9168 1 0.0275103 0.00097159 0.0481889 0.00459095
14.9366 1 0.0285011 0.00105444 0.0518952 0.00480816
14.9564 1 0.0365662 0.000483926 0.0183335 0.00366112
14.9762 1 0.0400395 0.000775207 0.0356396 0.000700845
14.996 1 0.0524702 0.00177327 0.0953859 0.00948728
15.0158 1 0.0409351 0.00250181 0.120137 0.00423304
15.0357 1 0.0480499 0.000439741 0.0352136 0.00639571
15.0555 1 0.0289267 0.000745528 0.0284089 0.00451587
15.0753 1 0.038185 0.000691816 0.0224235 0.00619872
15.0951 1 0.0332604 0.00215409 0.0945125 0.00827197
15.1149 1 0.0409551 0.00305598 0.184735 0.00554226
15.1347 1 0.0405244 0.00302537 0.141521 0.00463976
15.1545 1 0.0537226 0.0013225 0.0547198 0.00250042
15.1743 1 0.0355899 0.002107 0.0913313 0.00664224
15.1941 1 0.0354303 0.00158557 0.0744447 0.00120746
15.2139 1 0.055016 0.00212437 0.131525 0.00151041
15.2338 1 0.047288 0.0030155 0.145213 0.00212302
15.2536 1 0.0391426 0.00132381 0.0407818 0.0275201
15.2734 1 0.0579782 0.00759547 0.323133 0.0286822
15.2932 1 0.0435264 0.00201776 0.0897965 0.00421458
15.313 1 0.0427076 0.00222522 0.104543 0.0162989
15.3328 1 0.0528238 0.00224962 0.0937467 0.00308796
15.3526 1 0.0521947 0.00119473 0.098424 0.0205902
15.3724 1 0.057894 0.00460284 0.195686 0.00517909
15.3922 1 0.0348605 0.00238821 0.124654 0.0312124
15.412 1 0.0220213 0.00162165 0.052563 0.0115501
15.4319 1 0.0370808 0.00170691 0.0766572 0.0117629
15.4517 1 0.0659845 0.00329917 0.144539 0.00754729
15.4715 1 0.0317221 0.00189257 0.0711603 0.0143109
15.4913 1 0.050767 0.00217299 0.0965712 0.00552203
15.5111 1 0.039097 0.000768515 0.0596331 0.00886656
15.5309 1 0.0288545 0.000915223 0.0307157 0.0109827
15.5507 1 0.0435639 0.0025311 0.125005 0.00210618
15.5705 1 0.0358252 0.00463326 0.227362 0.0212733
15.5903 1 0.0804602 0.00431138 0.242591 0.0112407
15.6101 1 0.132057 0.0131594 0.601426 0.044945
15.63 1 0.0923415 0.00535738 0.238472 0.0239068
15.6498 1 0.200896 0.0161579 0.814093 0.0229256
15.6696 1 0.0283567 0.00232566 0.143309 0.00750798
15.6894 1 0.00480349 0.00186722 0.0913863 0.0027062
15.7092 1 0.0262652 0.00163798 0.065169 0.0127346
15.729 1 0.0439187 0.00328222 0.143655 0.0232093
15.7488 1 0.0288078 0.00326886 0.13311 0.0115972
15.7686 1 0.0300149 0.00224229 0.0946864 0.00301094
15.7884 1 0.0325082 0.00171173 0.0594087 0.0110628
15.8082 1 0.042193 0.0011228 0.047706 0.00896507
15.828 1 0.0517652 0.00134298 0.0440369 0.0112521
15.8479 1 0.0273484 0.00171393 0.056993 0.00221832
15.8677 1 0.0492854 0.00312367 0.120097 0.00935755
15.8875 1 0.136865 0.00902933 0.398594 0.0728836
15.9073 1 0.0419184 0.00294872 0.131446 0.00912298
15.9271 1 0.0271697 0.00279984 0.110254 0.00622345
15.9469 1 0.0642575 0.00676478 0.300626 0.0408293
15.9667 1 0.0364123 0.00119622 0.0380828 0.018115
15.9865 1 0.00925641 0.000352168 0.0230349 0.0120761
16.0063 1 0.0738087 0.00278743 0.0989407 0.0142127
16.0261 1 0.0288974 0.00664979 0.305493 0.0117822
16.046 1 0.0490273 0.00195309 0.0714413 0.0254632
16.0658 1 0.0123517 0.00455262 0.196194 0.0197573
16.0856 1 0.0443112 0.00320878 0.137019 0.00569105
16.1054 1 0.00677591 0.000254243 0.0182414 0.0131791
16.1252 1 0.00939279 0.0010402 0.0440309 0.00661489
16.145 1 0.033344 0.000196635 0.0213829 0.00746345
16.1648 1 0.138331 0.00837244 0.32102 0.0107281
16.1846 1 0.0253193 0.00125342 0.0470759 0.0087943
16.2044 1 0.0206875 0.00260192 0.111556 0.0135582
16.2242 1 0.0367116 0.00194647 0.0773182 0.0150348
16.2441 1 0.0311904 0.00161708 0.0674169 0.00309833
16.2639 1 0.0766836 0.00683896 0.268096 0.0237745
16.2837 1 0.0248765 0.000772624 0.0234291 0.0365561
16.3035 1 0.0355346 0.00402969 0.145706 0.0549874
16.3233 1 0.0184413 0.00199786 0.0743209 0.0133069
16.3431 1 0.0346556 0.00237483 0.0815649 0.0312409
16.3629 1 0.0328063 0.00528342 0.229851 0.0203895
16.3827 1 0.293176 0.0552295 2.32902 0.0764296
16.4025 1 0.0190218 0.00846282 0.326386 0.0138988
16.4223 1 0.0429505 0.00254221 0.0707673 0.00843542
16.4422 1 0.0388916 0.00583904 0.20458 0.0297419
16.462 1 0.0313245 0.00153521 0.0571676 0.00905242
16.4818 1 0.0153246 0.00242176 0.136237 0.00653875
16.5016 1 0.0404202 0.00486205 0.214626 0.0116759
16.5214 1 0.0308992 0.00614507 0.269311 0.010231
16.5412 1 0.0165601 0.00472522 0.21386 0.0249209
16.561 1 0.0111028 0.00181754 0.0925946 0.0147072
16.5808 1 0.00518842 0.00304078 0.156807 0.0101943
16.6006 1 0.0159492 0.0042078 0.205838 0.0101035
16.6204 1 0.0423383 0.00488625 0.272287 0.0207367
16.6403 1 0.0476623 0.00764931 0.348018 0.0180537
16.6601 1 0.0308119 0.00230557 0.11718 0.00457845
16.6799 1 0.0120566 0.00183371 0.0671164 0.0116054
16.6997 1 0.0342865 0.00656945 0.312239 0.00230415
16.7195 1 0.165864 0.0252314 1.38526 0.120694
16.7393 1 0.0234256 0.00428025 0.170851 0.0275714
16.7591 1 0.0696174 0.00987669 0.50332 0.061133
16.7789 1 0.0251783 0.00334075 0.116508 0.0219853
16.7987 1 0.0333249 0.0100733 0.444445 0.020558
16.8185 1 0.0430292 0.00557492 0.225987 0.0173282
16.8384 1 0.0493098 0.00804846 0.328706 0.0393592
16.8582 1 0.00699791 0.00840022 0.370853 0.0327989
16.878 1 0.024924 0.00469977 0.165769 0.0290054
16.8978 1 0.0357289 0.00437933 0.149627 0.0838708
16.9176 1 0.0159033 0.00537296 0.226395 0.0152288
16.9374 1 0.021111 0.00240752 0.108928 0.0466779
16.9572 1 0.0383325 0.00585909 0.260672 0.0602159
16.977 1 0.0101359 0.00513954 0.221413 0.00567724
16.9968 1 0.0178076 0.00478633 0.193462 0.0260001
17.0166 1 0.0328972 0.0141457 0.624846 0.0608147
17.0364 1 0.00535278 0.00206453 0.154102 0.0279227
17.0563 1 0.00257092 0.00531931 0.243498 0.0133519
17.0761 1 0.00900244 0.00456825 0.364737 0.0110016
17.0959 1 0.014118 0.00809154 0.374957 0.0187485
17.1157 1 0.010276 0.00152786 0.0471587 0.017395
17.1355 1 0.0146143 0.00126681 0.035544 0.0179936
17.1553 1 0.0110339 0.00343897 0.168611 0.0137523
17.1751 1 0.00428933 0.00835742 0.399985 0.0141112
17.1949 1 0.0357193 0.00417751 0.196659 0.035035
17.2147 1 0.0330658 0.00324126 0.0925269 0.0234494
17.2345 1 0.0430602 0.006226 0.207225 0.023416
17.2544 1 0.0152534 0.00314805 0.12135 0.011883
17.2742 1 0.0362292 0.0158079 0.675001 0.0525195
17.294 1 0.0159416 0.00497493 0.217241 0.0147585
17.3138 1 0.0270132 0.00274145 0.11422 0.018875
17.3336 1 0.0240529 0.00476485 0.205445 0.00650321
17.3534 1 0.0117561 0.0093325 0.387898 0.068983
17.3732 1 0.0115535 0.00325489 0.137529 0.0496827
17.393 1 0.0083192 0.0054284 0.232591 0.00946793
17.4128 1 0.0234633 0.00107992 0.0633491 0.0186538
17.4326 1 0.00627281 0.00425827 0.185194 0.0138172
17.4525 1 0.0219499 0.0046928 0.198026 0.0213403
17.4723 1 0.0140338 0.00466865 0.192326 0.0217689
17.4921 1 0.09234 0.0155548 0.615387 0.142419
17.5119 1 0.0211256 0.00397136 0.149456 0.0351625
17.5317 1 0.0057161 0.0209403 1.01912 0.0722941
17.5515 1 0.00982434 0.00978886 0.512379 0.0351125
17.5713 1 0.00777481 0.00302364 0.127028 0.0159742
17.5911 1 0.00525108 0.00221088 0.0770096 0.014524
17.6109 1 0.0417263 0.00589296 0.202549 0.0164885
17.6307 1 0.0437528 0.00676328 0.26934 0.0190415
17.6506 1 0.0405634 0.00998408 0.41119 0.0394112
17.6704 1 0.0171274 0.00406679 0.138945 0.0349854
17.6902 1 0.0136169 0.00310231 0.110338 0.0350433
17.71 1 0.0882087 0.0125259 0.166295 0.141001
17.7298 1 0.0390412 0.00798939 0.311504 0.0298932
17.7496 1 0.0125985 0.0044941 0.190494 0.00686456
17.7694 1 0.0201093 0.00206293 0.0854075 0.0210519
17.7892 1 0.0308594 0.00600993 0.273247 0.029741
17.809 1 0.0144548 0.0102448 0.461461 0.0316066
17.8288 1 0.0267405 0.00359688 0.155339 0.0685654
17.8487 1 0.00816637 0.00362396 0.141324 0.00700547
17.8685 1 0.0101973 0.00263705 0.0966389 0.0167195
17.8883 1 0.0156606 0.0022593 0.0686987 0.014385
17.9081 1 0.0100088 0.00434856 0.189414 0.0185479
17.9279 1 0.0064411 0.0112479 0.491937 0.0897669
17.9477 1 0.00769624 0.00364913 0.135598 0.0291104
17.9675 1 0.00796515 0.00337426 0.11191 0.0224744
